imdb	date	box_office
tt0169062	1960-07-13	3000.0
tt0053690	1960-07-13	226150.0
tt0053645	1960-07-13	370500.0
tt0053604	1960-07-13	339100.0
tt0053732	1960-07-13	3100.0
tt0052595	1960-07-13	1300.0
tt0052674	1960-07-13	2700.0
tt0053677	1960-07-13	2000.0
tt0054020	1960-07-13	2000.0
tt0054345	1960-07-13	69200.0
tt0053571	1960-07-13	35150.0
tt0052634	1960-07-13	5350.0
tt0055119	1960-07-13	7000.0
tt0045231	1960-07-13	16000.0
tt0052607	1960-07-13	8800.0
tt0051452	1960-07-13	27800.0
tt0054343	1960-07-13	115150.0
tt0054215	1960-07-13	134000.0
tt0052782	1960-07-13	18000.0
tt0052893	1960-07-13	10500.0
tt0053892	1960-07-13	6200.0
tt0053044	1960-07-13	15500.0
tt0054102	1960-07-13	28000.0
tt0044741	1960-07-13	1000.0
tt0053146	1960-07-13	3500.0
tt0053717	1960-07-13	4000.0
tt0053672	1960-07-13	5000.0
tt0052672	1960-07-13	4000.0
tt0053234	1960-07-13	17150.0
tt0053849	1960-07-13	6300.0
tt0052753	1960-07-13	3400.0
tt0050945	1960-07-13	18800.0
tt0054457	1960-07-13	5000.0
tt0053806	1960-07-13	12900.0
tt0054270	1960-07-13	9000.0
tt0053559	1960-07-13	18500.0
tt0054271	1960-07-13	3000.0
tt0054131	1960-07-13	1800.0
tt0053388	1960-07-13	1850.0
tt0054415	1960-07-13	1850.0
tt0052604	1960-07-13	6650.0
tt0053793	1960-07-13	27000.0
tt0052942	1960-07-13	9300.0
tt0054095	1960-07-13	1750.0
tt0054103	1960-07-13	13250.0
tt0049723	1960-07-13	15000.0
tt0052727	1960-07-13	15000.0
tt0127038	1960-07-13	8750.0
tt0051576	1960-07-13	7000.0
tt0052397	1960-07-13	19850.0
tt0053690	1960-08-17	122100.0
tt0052618	1960-08-17	274400.0
tt0051452	1960-08-17	20600.0
tt0051204	1960-08-17	1500.0
tt0054345	1960-08-17	120200.0
tt0053558	1960-08-17	3500.0
tt0054215	1960-08-17	284500.0
tt0052782	1960-08-17	22000.0
tt0054038	1960-08-17	68600.0
tt0053793	1960-08-17	81200.0
tt0053044	1960-08-17	10700.0
tt0054195	1960-08-17	116400.0
tt0053645	1960-08-17	191500.0
tt0053841	1960-08-17	246200.0
tt0052942	1960-08-17	1900.0
tt0053068	1960-08-17	4000.0
tt0054387	1960-08-17	40450.0
tt0053752	1960-08-17	8750.0
tt0052911	1960-08-17	34300.0
tt0053604	1960-08-17	110650.0
tt0053149	1960-08-17	6700.0
tt0054279	1960-08-17	10000.0
tt0054270	1960-08-17	8500.0
tt0054197	1960-08-17	80750.0
tt0141669	1960-08-17	15000.0
tt0173256	1960-08-17	4100.0
tt0169062	1960-08-17	4100.0
tt0053644	1960-08-17	25950.0
tt0211237	1960-08-17	3800.0
tt0054164	1960-08-17	10550.0
tt0053213	1960-08-17	6550.0
tt0054230	1960-08-17	3200.0
tt0054315	1960-08-17	5450.0
tt0051762	1960-08-17	12200.0
tt0053689	1960-08-17	18650.0
tt0050945	1960-08-17	16600.0
tt0054392	1960-08-17	2750.0
tt0054102	1960-08-17	8500.0
tt0053831	1960-08-17	14200.0
tt0053140	1960-08-17	4500.0
tt0054126	1960-08-17	3350.0
tt0053559	1960-08-17	36500.0
tt0053957	1960-08-17	25300.0
tt0052703	1960-08-17	2650.0
tt0053234	1960-08-17	2650.0
tt0054041	1960-08-17	4500.0
tt26509203	1960-08-17	11000.0
tt0053727	1960-08-17	7750.0
tt0053705	1960-08-17	7750.0
tt0053806	1960-08-17	12500.0
tt0054326	1960-08-17	49300.0
tt0052893	1960-08-17	10000.0
tt0053217	1960-08-17	1900.0
tt0055993	1960-08-17	11600.0
tt0053054	1960-08-17	6500.0
tt0045231	1960-08-17	9000.0
tt0053354	1960-08-17	7400.0
tt0053901	1960-08-17	2700.0
tt0054232	1960-08-17	2700.0
tt0053242	1960-08-17	950.0
tt0053172	1960-08-17	950.0
tt0054135	1960-08-17	58000.0
tt0052017	1960-08-17	1300.0
tt0165855	1960-08-17	6300.0
tt0052607	1960-08-17	1800.0
tt0054468	1960-08-17	1900.0
tt0052397	1960-08-17	2500.0
tt0053388	1960-08-17	4000.0
tt0054415	1960-08-17	4000.0
tt0053084	1960-01-27	82200.0
tt0053143	1960-01-27	380900.0
tt0054271	1960-01-27	16400.0
tt0053001	1960-01-27	24200.0
tt0052840	1960-01-27	51500.0
tt0052990	1960-01-27	13200.0
tt0052397	1960-01-27	56500.0
tt0053026	1960-01-27	2650.0
tt0052315	1960-01-27	2650.0
tt0053108	1960-01-27	150500.0
tt0052680	1960-01-27	54050.0
tt0053137	1960-01-27	109700.0
tt0053182	1960-01-27	124700.0
tt0052618	1960-01-27	179036.0
tt0053069	1960-01-27	65400.0
tt0053290	1960-01-27	216500.0
tt0052711	1960-01-27	4050.0
tt0052948	1960-01-27	76950.0
tt0050404	1960-01-27	3650.0
tt0052878	1960-01-27	36700.0
tt0358949	1960-01-27	1600.0
tt0053308	1960-01-27	52350.0
tt0053455	1960-01-27	5600.0
tt0053458	1960-01-27	6000.0
tt0052606	1960-01-27	6000.0
tt0052530	1960-01-27	5000.0
tt0052611	1960-01-27	5000.0
tt0052819	1960-01-27	18200.0
tt0052771	1960-01-27	5000.0
tt0052943	1960-01-27	3500.0
tt0051453	1960-01-27	7000.0
tt0052226	1960-01-27	53900.0
tt0053318	1960-01-27	92600.0
tt0050733	1960-01-27	26700.0
tt0051879	1960-01-27	4600.0
tt0053053	1960-01-27	3000.0
tt0053172	1960-01-27	6000.0
tt0053224	1960-01-27	10750.0
tt0053068	1960-01-27	2750.0
tt0052708	1960-01-27	2300.0
tt0053242	1960-01-27	10800.0
tt0054204	1960-01-27	7000.0
tt0053361	1960-01-27	9400.0
tt0053346	1960-01-27	16500.0
tt0053198	1960-01-27	11500.0
tt0051963	1960-01-27	15660.0
tt0053146	1960-01-27	10900.0
tt0052649	1960-01-27	3200.0
tt0272722	1960-01-27	18000.0
tt0052773	1960-01-27	2500.0
tt0052225	1960-01-27	5000.0
tt0051608	1960-01-27	10000.0
tt0052170	1960-01-27	3000.0
tt0052301	1960-01-27	3200.0
tt0053320	1960-01-27	18200.0
tt0053351	1960-01-27	24300.0
tt0052617	1960-01-27	12600.0
tt0047296	1960-01-27	1500.0
tt0046816	1960-01-27	1500.0
tt0052739	1960-01-27	1850.0
tt0053352	1960-01-27	5050.0
tt0033563	1960-01-27	5050.0
tt0050593	1960-01-27	3550.0
tt0051402	1960-01-27	2850.0
tt0053003	1960-01-27	2100.0
tt0052969	1960-01-27	6000.0
tt0052846	1960-01-27	6000.0
tt0052717	1960-01-27	4200.0
tt0053335	1960-01-27	4500.0
tt0141669	1960-01-27	7000.0
tt0052707	1960-01-27	5500.0
tt0052618	1960-08-31	406600.0
tt0051452	1960-08-31	20700.0
tt0054215	1960-08-31	291000.0
tt0053428	1960-08-31	12200.0
tt0054468	1960-08-31	6800.0
tt0054345	1960-08-31	87000.0
tt0053841	1960-08-31	234800.0
tt0053559	1960-08-31	33850.0
tt0052595	1960-08-31	5500.0
tt0054385	1960-08-31	5000.0
tt0053690	1960-08-31	127300.0
tt0053977	1960-08-31	42000.0
tt0053604	1960-08-31	65300.0
tt0053645	1960-08-31	22600.0
tt0052911	1960-08-31	25400.0
tt0050945	1960-08-31	18900.0
tt0053957	1960-08-31	42500.0
tt0053793	1960-08-31	117300.0
tt0054142	1960-08-31	13900.0
tt0053732	1960-08-31	6000.0
tt0054135	1960-08-31	326650.0
tt0053582	1960-08-31	17950.0
tt0051105	1960-08-31	2250.0
tt0054326	1960-08-31	47300.0
tt0047167	1960-08-31	833.3333333333334
tt0053149	1960-08-31	6666.666666666667
tt0054403	1960-08-31	4600.0
tt0054279	1960-08-31	22400.0
tt0054270	1960-08-31	6000.0
tt0054197	1960-08-31	33000.0
tt0141669	1960-08-31	10000.0
tt0053140	1960-08-31	5200.0
tt0054102	1960-08-31	9500.0
tt0055993	1960-08-31	7950.0
tt0054195	1960-08-31	43200.0
tt0044741	1960-08-31	4800.0
tt0052415	1960-08-31	1400.0
tt0053432	1960-08-31	2450.0
tt0124336	1960-08-31	2450.0
tt0054138	1960-08-31	11150.0
tt0054343	1960-08-31	5600.0
tt0053354	1960-08-31	10550.0
tt0051963	1960-08-31	2700.0
tt0053910	1960-08-31	5250.0
tt0053768	1960-08-31	3250.0
tt0053234	1960-08-31	3250.0
tt0054209	1960-08-31	2500.0
tt0045231	1960-08-31	42200.0
tt0054038	1960-08-31	15500.0
tt0053892	1960-08-31	1500.0
tt0050107	1960-08-31	5000.0
tt0053806	1960-08-31	5000.0
tt0053644	1960-08-31	10500.0
tt0359471	1960-08-31	5750.0
tt0054368	1960-08-31	4500.0
tt0054387	1960-08-31	73500.0
tt0053593	1960-08-31	9500.0
tt0052397	1960-08-31	22000.0
tt0053054	1960-08-31	3750.0
tt0054489	1960-08-31	14000.0
tt0052708	1960-08-31	3800.0
tt0048103	1960-08-31	8000.0
tt0052795	1960-08-31	6850.0
tt0052782	1960-08-31	14250.0
tt0052717	1960-08-31	4250.0
tt0053901	1960-08-31	8000.0
tt0053727	1960-08-31	2500.0
tt0049984	1960-08-31	2500.0
tt0054324	1960-08-31	190000.0
tt0052893	1960-08-31	10000.0
tt0053050	1960-08-31	2100.0
tt0053044	1960-08-31	7000.0
tt0051576	1960-08-31	6850.0
tt0053182	1960-02-10	47700.0
tt0052226	1960-02-10	38500.0
tt0053108	1960-02-10	183600.0
tt0053363	1960-02-10	6000.0
tt0052680	1960-02-10	92650.0
tt0052948	1960-02-10	27950.0
tt0053290	1960-02-10	155100.0
tt0053143	1960-02-10	218200.0
tt0053084	1960-02-10	69600.0
tt0052618	1960-02-10	264456.0
tt0048960	1960-02-10	19000.0
tt0053361	1960-02-10	9300.0
tt0053198	1960-02-10	10300.0
tt0051963	1960-02-10	14000.0
tt0165855	1960-02-10	12600.0
tt0053242	1960-02-10	17000.0
tt0053146	1960-02-10	9700.0
tt0053318	1960-02-10	231700.0
tt0054152	1960-02-10	64600.0
tt0272722	1960-02-10	8500.0
tt0052850	1960-02-10	7600.0
tt0054295	1960-02-10	49450.0
tt0052819	1960-02-10	9500.0
tt0049524	1960-02-10	5500.0
tt0052623	1960-02-10	2400.0
tt0052738	1960-02-10	2700.0
tt0053371	1960-02-10	28400.0
tt0052627	1960-02-10	24500.0
tt0050733	1960-02-10	21000.0
tt0053291	1960-02-10	6200.0
tt0053137	1960-02-10	206000.0
tt0053883	1960-02-10	5000.0
tt0051665	1960-02-10	5600.0
tt0052707	1960-02-10	8000.0
tt0050414	1960-02-10	2500.0
tt0054271	1960-02-10	32000.0
tt0052840	1960-02-10	22500.0
tt0052990	1960-02-10	11800.0
tt0052397	1960-02-10	41000.0
tt0052649	1960-02-10	9900.0
tt0052941	1960-02-10	1500.0
tt0052655	1960-02-10	1250.0
tt0053611	1960-02-10	1250.0
tt0053346	1960-02-10	46050.0
tt0052636	1960-02-10	11500.0
tt0054204	1960-02-10	3750.0
tt0053335	1960-02-10	3750.0
tt0052530	1960-02-10	2000.0
tt0053899	1960-02-10	2000.0
tt0051655	1960-02-10	4250.0
tt0052587	1960-02-10	8150.0
tt0053418	1960-02-10	3650.0
tt0050404	1960-02-10	2650.0
tt0053308	1960-02-10	46500.0
tt0052727	1960-02-10	13050.0
tt0054380	1960-02-10	1800.0
tt0053224	1960-02-10	1800.0
tt0053053	1960-02-10	2900.0
tt0141669	1960-02-10	4000.0
tt0052878	1960-02-10	4000.0
tt0050634	1960-02-10	6500.0
tt0051005	1960-02-10	3050.0
tt0041838	1960-02-10	4550.0
tt0047630	1960-02-10	4550.0
tt0051608	1960-02-10	20000.0
tt0051453	1960-02-10	6000.0
tt0052652	1960-02-10	6000.0
tt0052400	1960-02-10	2500.0
tt0052225	1960-02-10	16000.0
tt0052908	1960-02-10	4000.0
tt0050953	1960-02-10	6250.0
tt0135271	1960-02-10	5000.0
tt0054343	1960-07-20	48200.0
tt0053604	1960-07-20	193700.0
tt0054103	1960-07-20	10000.0
tt0054197	1960-07-20	175550.0
tt0054392	1960-07-20	19500.0
tt0053690	1960-07-20	183900.0
tt0053768	1960-07-20	12000.0
tt0053234	1960-07-20	10850.0
tt0053645	1960-07-20	142550.0
tt0052618	1960-07-20	392100.0
tt0052397	1960-07-20	19300.0
tt0051452	1960-07-20	32000.0
tt0054195	1960-07-20	80100.0
tt0053559	1960-07-20	13500.0
tt0053146	1960-07-20	3200.0
tt0054474	1960-07-20	16200.0
tt0173256	1960-07-20	5500.0
tt0169062	1960-07-20	5500.0
tt0054345	1960-07-20	24500.0
tt0045231	1960-07-20	38000.0
tt0054351	1960-07-20	3200.0
tt0043014	1960-07-20	2500.0
tt0053053	1960-07-20	4800.0
tt0054095	1960-07-20	12500.0
tt0054270	1960-07-20	12500.0
tt0052674	1960-07-20	5050.0
tt0053936	1960-07-20	78400.0
tt0053354	1960-07-20	14500.0
tt0044672	1960-07-20	3500.0
tt0054230	1960-07-20	53000.0
tt0052942	1960-07-20	5400.0
tt0050976	1960-07-20	1200.0
tt0053346	1960-07-20	1400.0
tt0054112	1960-07-20	1400.0
tt0046829	1960-07-20	1400.0
tt0194879	1960-07-20	1400.0
tt0054045	1960-07-20	1166.6666666666667
tt0052927	1960-07-20	1166.6666666666667
tt0052396	1960-07-20	4400.0
tt0053806	1960-07-20	3500.0
tt0053841	1960-07-20	9000.0
tt0053044	1960-07-20	11500.0
tt0055119	1960-07-20	5000.0
tt0053149	1960-07-20	17500.0
tt0054215	1960-07-20	92900.0
tt0052911	1960-07-20	34000.0
tt0052782	1960-07-20	40000.0
tt0054368	1960-07-20	3250.0
tt0053072	1960-07-20	3250.0
tt0054232	1960-07-20	6250.0
tt0053644	1960-07-20	11750.0
tt0052773	1960-07-20	6750.0
tt0047167	1960-07-20	1500.0
tt0053672	1960-07-20	3750.0
tt0054164	1960-07-20	26500.0
tt0053140	1960-07-20	3000.0
tt0052607	1960-07-20	2300.0
tt0054403	1960-07-20	7500.0
tt0054279	1960-07-20	14600.0
tt0132524	1960-07-20	2750.0
tt0053571	1960-07-20	10700.0
tt0053892	1960-07-20	6100.0
tt0053735	1960-07-20	44100.0
tt0052832	1960-07-20	21300.0
tt0053793	1960-07-20	20500.0
tt0051082	1960-07-20	3500.0
tt0052672	1960-07-20	2300.0
tt0052753	1960-07-20	2900.0
tt0050945	1960-07-20	14800.0
tt0044741	1960-07-20	1200.0
tt0053883	1960-07-20	3600.0
tt0053931	1960-07-20	2500.0
tt0054102	1960-07-20	17000.0
tt0052893	1960-07-20	10500.0
tt0054422	1960-07-20	2250.0
tt0053557	1960-07-20	2250.0
tt0052618	1960-10-19	253216.0
tt0054328	1960-10-19	31300.0
tt0053750	1960-10-19	307650.0
tt0053977	1960-10-19	35800.0
tt0054120	1960-10-19	6000.0
tt0053689	1960-10-19	3000.0
tt0053912	1960-10-19	116750.0
tt0051363	1960-10-19	10500.0
tt0053128	1960-10-19	8000.0
tt0053901	1960-10-19	40250.0
tt0054296	1960-10-19	3750.0
tt0053957	1960-10-19	37250.0
tt0054696	1960-10-19	10250.0
tt0049358	1960-10-19	4150.0
tt0053428	1960-10-19	8100.0
tt0055993	1960-10-19	13300.0
tt0053054	1960-10-19	13300.0
tt0054215	1960-10-19	68200.0
tt0134066	1960-10-19	15600.0
tt0051452	1960-10-19	18600.0
tt0052911	1960-10-19	26100.0
tt0053604	1960-10-19	26500.0
tt0053796	1960-10-19	15000.0
tt0054022	1960-10-19	59500.0
tt0141669	1960-10-19	7500.0
tt0049429	1960-10-19	1750.0
tt0053795	1960-10-19	2500.0
tt0053690	1960-10-19	68600.0
tt0049833	1960-10-19	5200.0
tt0044905	1960-10-19	2100.0
tt0054324	1960-10-19	81000.0
tt0054354	1960-10-19	73700.0
tt0054326	1960-10-19	28400.0
tt0045231	1960-10-19	46300.0
tt0053234	1960-10-19	7000.0
tt0052893	1960-10-19	15000.0
tt0053925	1960-10-19	43500.0
tt0054474	1960-10-19	10000.0
tt0053044	1960-10-19	6800.0
tt0053601	1960-10-19	19100.0
tt0054126	1960-10-19	6250.0
tt0054279	1960-10-19	10700.0
tt0054468	1960-10-19	900.0
tt0054270	1960-10-19	2000.0
tt0051082	1960-10-19	4000.0
tt0054345	1960-10-19	19750.0
tt0052582	1960-10-19	12750.0
tt0054298	1960-10-19	3800.0
tt0050316	1960-10-19	3800.0
tt0053806	1960-10-19	3500.0
tt0052607	1960-10-19	3500.0
tt0054403	1960-10-19	3500.0
tt0053742	1960-10-19	8000.0
tt0053752	1960-10-19	1600.0
tt0052807	1960-10-19	3300.0
tt0054458	1960-10-19	3050.0
tt0053583	1960-10-19	37000.0
tt0054415	1960-10-19	6000.0
tt0053831	1960-10-19	4500.0
tt0054489	1960-10-19	8250.0
tt0053793	1960-10-19	33000.0
tt0052397	1960-10-19	14500.0
tt0054164	1960-10-19	8000.0
tt0054351	1960-10-19	7000.0
tt0052970	1960-10-19	4500.0
tt0055472	1960-10-19	9000.0
tt0054346	1960-10-19	6000.0
tt0053841	1960-10-19	2500.0
tt0054348	1960-10-19	5000.0
tt0055119	1960-10-19	4200.0
tt0050815	1960-10-19	3000.0
tt0052672	1960-10-19	8500.0
tt0054209	1960-10-19	8000.0
tt0054103	1960-10-19	2250.0
tt0053762	1960-10-19	5000.0
tt0053582	1960-10-19	28000.0
tt0053993	1960-10-19	2500.0
tt0054135	1960-10-19	20500.0
tt0047296	1960-10-19	2000.0
tt0047677	1960-10-19	2000.0
tt0051963	1960-10-19	2500.0
tt0052370	1960-10-19	2500.0
tt0053230	1960-10-19	2000.0
tt0053140	1960-10-19	2000.0
tt0053735	1960-06-08	60900.0
tt0054230	1960-06-08	157800.0
tt0054428	1960-06-08	4825.0
tt0054103	1960-06-08	4825.0
tt0053084	1960-06-08	6425.0
tt0054188	1960-06-08	43100.0
tt0050293	1960-06-08	8900.0
tt0054468	1960-06-08	7300.0
tt0052832	1960-06-08	55600.0
tt0053806	1960-06-08	17400.0
tt0053690	1960-06-08	216200.0
tt0051452	1960-06-08	32000.0
tt0050945	1960-06-08	21600.0
tt0052618	1960-06-08	371429.0
tt0054476	1960-06-08	140450.0
tt0054164	1960-06-08	40500.0
tt0053361	1960-06-08	3100.0
tt0052893	1960-06-08	19000.0
tt0051963	1960-06-08	11900.0
tt0053892	1960-06-08	6500.0
tt0054117	1960-06-08	3800.0
tt0052911	1960-06-08	16500.0
tt0052607	1960-06-08	31600.0
tt0054209	1960-06-08	8800.0
tt0051082	1960-06-08	9000.0
tt0054152	1960-06-08	13700.0
tt0054367	1960-06-08	5000.0
tt0054095	1960-06-08	76450.0
tt0052604	1960-06-08	56750.0
tt0052942	1960-06-08	5800.0
tt0047167	1960-06-08	3000.0
tt0054141	1960-06-08	1100.0
tt0054192	1960-06-08	13800.0
tt0052634	1960-06-08	3700.0
tt0054292	1960-06-08	114100.0
tt0053849	1960-06-08	72850.0
tt0053044	1960-06-08	6500.0
tt0052970	1960-06-08	16500.0
tt0045231	1960-06-08	17000.0
tt0053561	1960-06-08	36000.0
tt0053126	1960-06-08	15750.0
tt0052370	1960-06-08	10000.0
tt0053357	1960-06-08	13500.0
tt0052611	1960-06-08	4500.0
tt0053776	1960-06-08	15000.0
tt0054058	1960-06-08	33750.0
tt0054435	1960-06-08	9000.0
tt0165855	1960-06-08	4400.0
tt0054455	1960-06-08	12500.0
tt0051517	1960-06-08	3000.0
tt0053661	1960-06-08	6450.0
tt0052674	1960-06-08	3350.0
tt0188273	1960-06-08	3350.0
tt0135271	1960-06-08	5500.0
tt0057474	1960-06-08	3500.0
tt0054187	1960-06-08	4750.0
tt0052753	1960-06-08	1500.0
tt0053146	1960-06-08	5000.0
tt0053933	1960-06-08	12000.0
tt0054346	1960-06-08	1500.0
tt0051576	1960-06-08	1500.0
tt0045555	1960-06-08	4250.0
tt0053717	1960-06-08	5000.0
tt0053140	1960-06-08	6000.0
tt0053053	1960-06-08	2000.0
tt0052564	1960-06-08	4250.0
tt0052790	1960-06-08	3800.0
tt0053732	1960-06-08	11000.0
tt0053172	1960-06-08	1900.0
tt0052059	1960-06-08	1900.0
tt0053899	1960-06-08	2950.0
tt0054381	1960-06-08	3050.0
tt0053672	1960-06-08	1950.0
tt0044672	1960-06-08	3500.0
tt0052896	1960-06-08	2000.0
tt0053291	1960-06-08	2000.0
tt0122159	1960-06-08	5000.0
tt0053962	1960-06-08	8250.0
tt0052703	1960-06-08	8750.0
tt0051664	1960-06-08	6750.0
tt0052397	1960-06-08	39000.0
tt0052819	1960-06-08	2000.0
tt0054045	1960-06-08	20000.0
tt0052908	1960-06-08	5500.0
tt0054383	1960-06-08	5500.0
tt0050986	1960-06-08	1500.0
tt0054473	1960-06-08	23000.0
tt0049501	1960-06-08	13000.0
tt0054195	1960-06-08	160000.0
tt0054190	1961-02-15	6400.0
tt0054331	1961-02-15	172500.0
tt0055184	1961-02-15	342800.0
tt0054049	1961-02-15	12000.0
tt0054357	1961-02-15	177500.0
tt0053580	1961-02-15	79500.0
tt0053882	1961-02-15	7750.0
tt0054934	1961-02-15	33150.0
tt0047264	1961-02-15	1500.0
tt0046951	1961-02-15	1500.0
tt0053602	1961-02-15	3000.0
tt0052600	1961-02-15	17600.0
tt0053793	1961-02-15	2500.0
tt0054215	1961-02-15	4200.0
tt0054172	1961-02-15	38000.0
tt0053804	1961-02-15	161300.0
tt0054469	1961-02-15	139900.0
tt0053715	1961-02-15	20000.0
tt0054483	1961-02-15	134500.0
tt0054198	1961-02-15	46400.0
tt0045231	1961-02-15	12300.0
tt0052618	1961-02-15	111500.0
tt0054453	1961-02-15	66700.0
tt0052572	1961-02-15	3000.0
tt0053958	1961-02-15	11000.0
tt0268505	1961-02-15	4050.0
tt0051661	1961-02-15	4050.0
tt0053472	1961-02-15	18500.0
tt0053889	1961-02-15	10000.0
tt0054412	1961-02-15	27000.0
tt0054417	1961-02-15	12700.0
tt0053856	1961-02-15	6500.0
tt0052997	1961-02-15	14500.0
tt0043652	1961-02-15	4533.333333333333
tt0053877	1961-02-15	30000.0
tt0053273	1961-02-15	5950.0
tt0053690	1961-02-15	58900.0
tt0053090	1961-02-15	6650.0
tt0054064	1961-02-15	32950.0
tt0053361	1961-02-15	4500.0
tt0053174	1961-02-15	17000.0
tt0054232	1961-02-15	6250.0
tt0122159	1961-02-15	5500.0
tt0050733	1961-02-15	11500.0
tt0049744	1961-02-15	25000.0
tt0053976	1961-02-15	16300.0
tt0053182	1961-02-15	3000.0
tt0049989	1961-02-15	5650.0
tt0054873	1961-02-15	1100.0
tt0053810	1961-02-15	4300.0
tt0052832	1961-02-15	1000.0
tt0054933	1961-02-15	30000.0
tt0053673	1961-02-15	2000.0
tt0053320	1961-02-15	2000.0
tt0052999	1961-02-15	2500.0
tt0053244	1961-02-15	13200.0
tt0141669	1961-02-15	9100.0
tt0054283	1961-02-15	2200.0
tt0053967	1961-02-15	6500.0
tt0049358	1961-02-15	6250.0
tt0055282	1961-02-15	8000.0
tt29474045	1961-02-15	3500.0
tt0054443	1961-02-15	18000.0
tt0052893	1961-02-15	1033.3333333333333
tt0052556	1961-02-15	1033.3333333333333
tt0054353	1961-02-15	5000.0
tt0053900	1961-02-15	5500.0
tt0051452	1961-02-15	4200.0
tt0054878	1961-02-15	3000.0
tt0055260	1961-02-15	7500.0
tt0050595	1961-02-15	3000.0
tt0047939	1961-02-15	12000.0
tt0054331	1961-07-26	93500.0
tt0054866	1961-07-26	417200.0
tt0054269	1961-07-26	23000.0
tt0053804	1961-07-26	55100.0
tt0055253	1961-07-26	30100.0
tt0052709	1961-07-26	2350.0
tt0054892	1961-07-26	45000.0
tt0055073	1961-07-26	33000.0
tt0055279	1961-07-26	77350.0
tt0055307	1961-07-26	59000.0
tt0049744	1961-07-26	22900.0
tt0055277	1961-07-26	253100.0
tt0055353	1961-07-26	26500.0
tt0055192	1961-07-26	24100.0
tt0054198	1961-07-26	46000.0
tt0054710	1961-07-26	89000.0
tt0054733	1961-07-26	7000.0
tt0055099	1961-07-26	12600.0
tt0052600	1961-07-26	3000.0
tt0031381	1961-07-26	37600.0
tt0228667	1961-07-26	3900.0
tt0054953	1961-07-26	312800.0
tt0054936	1961-07-26	14500.0
tt0053619	1961-07-26	1800.0
tt0053699	1961-07-26	10000.0
tt0055362	1961-07-26	4500.0
tt0053779	1961-07-26	153300.0
tt0054452	1961-07-26	31500.0
tt0055608	1961-07-26	47000.0
tt0054417	1961-07-26	6500.0
tt0048730	1961-07-26	1050.0
tt0054899	1961-07-26	4600.0
tt0055152	1961-07-26	1700.0
tt0055558	1961-07-26	14700.0
tt0055214	1961-07-26	94250.0
tt0055383	1961-07-26	30300.0
tt0054749	1961-07-26	19100.0
tt0055479	1961-07-26	7500.0
tt0055155	1961-07-26	9000.0
tt0055458	1961-07-26	4500.0
tt0055449	1961-07-26	4500.0
tt0054923	1961-07-26	4500.0
tt0053889	1961-07-26	4500.0
tt0054859	1961-07-26	2750.0
tt0055074	1961-07-26	13400.0
tt0055503	1961-07-26	39000.0
tt0054270	1961-07-26	4500.0
tt0148786	1961-07-26	3450.0
tt0248192	1961-07-26	3450.0
tt0053230	1961-07-26	2500.0
tt0055623	1961-07-26	3800.0
tt0051588	1961-07-26	2300.0
tt0054412	1961-07-26	2600.0
tt0054988	1961-07-26	21000.0
tt0053270	1961-07-26	1800.0
tt0055518	1961-07-26	21400.0
tt0054172	1961-07-26	3000.0
tt0052618	1961-07-26	15000.0
tt0054248	1961-07-26	11300.0
tt0044811	1961-07-26	6000.0
tt0055186	1961-07-26	9750.0
tt0055133	1961-07-26	4500.0
tt0210821	1961-07-26	12000.0
tt0054585	1961-07-26	2250.0
tt0055069	1961-07-26	12100.0
tt0055533	1961-07-26	4700.0
tt0055617	1961-07-26	400.0
tt0055257	1961-07-26	4500.0
tt0054489	1961-07-26	2000.0
tt6133888	1961-07-26	24800.0
tt0054943	1961-07-26	17800.0
tt0359458	1961-07-26	13400.0
tt0053221	1961-07-26	13400.0
tt0054777	1961-07-26	10000.0
tt0055438	1961-07-26	10000.0
tt0052997	1961-07-26	2600.0
tt0052572	1961-07-26	2000.0
tt0052397	1961-07-26	8200.0
tt0053403	1961-07-26	5000.0
tt0052137	1961-07-26	5000.0
tt0045231	1961-07-26	20400.0
tt0054788	1961-07-26	10500.0
tt0052702	1961-07-26	10500.0
tt0055374	1961-07-26	7750.0
tt0054749	1961-12-13	16050.0
tt0055047	1961-12-13	148900.0
tt0054701	1961-12-13	4000.0
tt0054918	1961-12-13	20000.0
tt0054652	1961-12-13	119500.0
tt0046831	1961-12-13	4400.0
tt0055098	1961-12-13	17400.0
tt0054189	1961-12-13	15000.0
tt0054820	1961-12-13	7000.0
tt0054494	1961-12-13	6000.0
tt0054198	1961-12-13	15800.0
tt0054997	1961-12-13	6900.0
tt0055489	1961-12-13	46500.0
tt0055471	1961-12-13	41600.0
tt0055779	1961-12-13	11000.0
tt0054757	1961-12-13	158105.0
tt0055343	1961-12-13	8750.0
tt0054692	1961-12-13	149950.0
tt0055020	1961-12-13	6000.0
tt0055502	1961-12-13	4000.0
tt0055520	1961-12-13	4000.0
tt0054698	1961-12-13	89300.0
tt0055490	1961-12-13	97350.0
tt0057022	1961-12-13	5500.0
tt0052397	1961-12-13	19500.0
tt0054755	1961-12-13	6800.0
tt0053172	1961-12-13	3900.0
tt0053143	1961-12-13	6150.0
tt0141669	1961-12-13	1000.0
tt0052226	1961-12-13	15000.0
tt0054805	1961-12-13	36700.0
tt0053779	1961-12-13	23600.0
tt0055146	1961-12-13	12200.0
tt0055133	1961-12-13	3500.0
tt0049744	1961-12-13	40200.0
tt0054463	1961-12-13	1600.0
